Category,Freq,Term,Total,loglift,logprob,topic_area
Topic1,66.6616546658463,yasmeen,67.90242793432166,2.2154,-8.9448,general
Topic1,408.49971795578864,dancing,416.4356738916773,2.2146,-7.132,general
Topic1,343.906140429996,wilder,351.4876967008259,2.212,-7.3041,general
Topic1,884.1084627768562,piers,915.7803140525335,2.1986,-6.3599,general
Topic1,590.0345565472179,presenter,610.0802433724931,2.2004,-6.7643,general
Topic1,111.39123049091509,eamonn,113.85838455201399,2.2119,-8.4314,general
Topic1,121.44399374126718,boyfriend,124.77961191199722,2.2067,-8.345,general
Topic1,364.8186270828049,holly,383.5381872951111,2.1838,-7.2451,general
Topic1,95.61795256808388,comedian,97.86528539991791,2.2106,-8.5841,general
Topic1,253.86375803175488,schofield,265.5670131907882,2.1888,-7.6077,general
Topic1,398.23255760154404,song,424.38538144064063,2.1702,-7.1574,general
Topic1,146.78099939247332,remarked,151.84295163832866,2.1999,-8.1555,general
Topic1,188.44756158648423,funny,196.691713766152,2.191,-7.9057,general
Topic1,630.5731502831554,followers,684.8991383035968,2.1512,-6.6978,general
Topic1,211.10555626563675,reid,221.73717444406267,2.1847,-7.7921,general
Topic1,215.9987424181656,stacey,228.57716279596076,2.1772,-7.7692,general
Topic1,765.1996958425136,fury,866.91750984853,2.109,-6.5043,general
Topic1,407.5402022414883,mum,447.0535860840269,2.1413,-7.1343,general
Topic1,478.39431434026585,phillip,529.8360722151892,2.1317,-6.974,general
Topic1,1392.2286107365126,love,1664.364181159023,2.0553,-5.9058,general
Topic1,264.45469362707547,airs,284.66296291330656,2.1602,-7.5668,general
Topic1,310.39223075591065,dad,341.19751108004897,2.1392,-7.4066,general
Topic1,189.12637032326694,celebrities,200.7095859191916,2.1744,-7.9021,general
Topic1,170.47436107765856,laugh,179.67281544909724,2.1813,-8.0059,general
Topic1,345.96165650905397,singer,393.60834880981224,2.1048,-7.2981,general
Topic1,178.721072885243,weekdays,189.9548049835326,2.1729,-7.9586,general
Topic1,647.9835476480704,morgan,800.6317558019048,2.0223,-6.6706,general
Topic1,739.9983379322443,itv,945.4357913972768,1.9888,-6.5378,general
Topic1,502.7607466251899,strictly,612.0707905487816,2.0371,-6.9244,general
Topic1,1055.1157162802633,instagram,1468.002282416284,1.9036,-6.1831,general
Topic1,258.2484987675447,spoilers,292.7075207567704,2.1086,-7.5906,general
Topic1,193.35160157082402,joked,207.6712006098643,2.1624,-7.88,general
Topic1,1665.2175824403344,star,2732.2246273969013,1.7387,-5.7268,general
Topic1,469.0115079028258,joshua,598.2094389244237,1.9905,-6.9938,general
Topic1,2159.2212436874106,got,3765.791321454351,1.6776,-5.467,general
Topic1,802.6943502368315,viewers,1143.5947610561277,1.8799,-6.4565,general
Topic1,1221.3333285612941,host,1922.4805934058538,1.7802,-6.0368,general
Topic1,559.8968013561293,daughter,755.9838945211262,1.9336,-6.8167,general
Topic1,410.10330031700664,actor,517.5895291584785,2.0011,-7.1281,general
Topic1,973.8787205471398,bit,1569.2653229901803,1.7568,-6.2632,general
Topic1,2248.829598108343,really,4668.859315776501,1.5033,-5.4263,general
Topic1,951.2896868436933,wife,1528.1277268969975,1.7599,-6.2867,general
Topic1,861.0787803320261,mother,1346.0875515728371,1.7871,-6.3863,general
Topic1,1319.5551683811832,went,2477.8498832677064,1.6037,-5.9594,general
Topic1,1179.860048927343,didn,2187.9241900249617,1.6163,-6.0713,general
Topic1,1937.6629096690426,video,4453.725084089446,1.4016,-5.5752,general
Topic1,1391.0887516687585,feel,2834.3319553879737,1.5221,-5.9066,general
Topic1,3819.9884916430856,like,12459.364061212393,1.0516,-4.8965,general
Topic1,2563.109602431668,know,7214.527296127208,1.199,-5.2955,general
Topic1,1651.5159522077856,twitter,3768.190691392592,1.4089,-5.735,general
Topic1,2464.980589960418,think,7024.102111167652,1.1867,-5.3345,general
Topic1,1482.47318240142,bbc,3296.9778129083784,1.4345,-5.843,general
Topic1,1432.4146402839597,wrote,3136.202826536844,1.4502,-5.8774,general
Topic1,2981.0343704692086,going,9974.75704155344,1.0261,-5.1444,general
Topic1,2045.3030190564948,good,5545.340923813771,1.2364,-5.5212,general
Topic1,1792.6620363053512,life,4540.982649532146,1.3044,-5.653,general
Topic1,2006.4185186849688,family,5806.1752592606645,1.1713,-5.5404,general
Topic1,1468.3278207974845,morning,3557.162409394157,1.349,-5.8526,general
Topic1,1593.856240771933,things,4185.5389157971695,1.2684,-5.7706,general
Topic1,1527.3639626916301,old,4890.704149460406,1.07,-5.8132,general
Topic1,1393.3293619553476,doing,4052.841367655574,1.1661,-5.905,general
Topic1,1204.343351879951,little,2943.695609902513,1.3401,-6.0508,general
Topic1,1144.1171685915278,post,2614.474823729106,1.4074,-6.1021,general
Topic1,2039.2483880616444,day,10812.279779439217,0.5657,-5.5241,general
Topic1,1284.6961385855739,miss,3699.4167717016157,1.1762,-5.9862,general
Topic1,2093.915871065416,home,17288.85548426351,0.1228,-5.4977,general
Topic1,1452.8701540370982,want,5613.535415872774,0.8822,-5.8632,general
Topic1,1500.7757564558644,way,6610.855516918774,0.7511,-5.8307,general
Topic1,1766.9401984505296,year,12951.815816555212,0.2419,-5.6675,general
Topic1,1392.5142184693693,years,5657.553072617223,0.832,-5.9056,general
Topic1,1363.4480994773378,right,5645.745557401293,0.813,-5.9267,general
Topic1,1456.8823770534261,world,13602.577359815199,-0.0001,-5.8604,general
Topic1,1334.6466076868087,say,5458.9874856587685,0.8252,-5.9481,general
Topic1,1377.4279363669998,told,11226.477237467047,0.1358,-5.9165,general
Topic1,1340.9299270103222,come,6201.385015703624,0.7024,-5.9434,general
Topic2,93.50827032704562,wirral,94.45736446539436,2.28,-8.5501,general
Topic2,77.76779347045091,arrowe,78.71688760828698,2.278,-8.7345,general
Topic2,63.01095406962322,adeje,63.96019134477657,2.2752,-8.9449,general
Topic2,45.303059952366624,huanggang,46.252154090496184,2.2694,-9.2748,general
Topic2,42.3517205413879,buzyn,43.300814679753834,2.268,-9.3422,general
Topic2,39.40038112334875,sect,40.34947526909963,2.2663,-9.4144,general
Topic2,37.43282152391806,brize,38.38191566193335,2.2651,-9.4656,general
Topic2,36.44904171060827,yao,37.398135857994745,2.2644,-9.4923,general
Topic2,31.530142702683126,ezhou,32.47923684053997,2.2605,-9.6372,general
Topic2,28.578803290320582,grzesiowski,29.527897429748123,2.2575,-9.7355,general
Topic2,27.59502348726789,hokkaido,28.544117626209033,2.2563,-9.7706,general
Topic2,27.595023476824647,pankhania,28.544117626123573,2.2563,-9.7706,general
Topic2,27.59502347636094,unreported,28.544117626088465,2.2563,-9.7706,general
Topic2,27.59423065140495,maskell,28.54412960020171,2.2563,-9.7706,general
Topic2,26.611243684673116,gomera,27.560337822669307,2.2551,-9.8069,general
Topic2,26.611243673104795,wei,27.560337822195525,2.2551,-9.8069,general
Topic2,25.62746387967218,piedmont,26.57655801907385,2.2538,-9.8445,general
Topic2,25.627335032504607,keqiang,26.576558568729876,2.2538,-9.8445,general
Topic2,24.643684067571154,harirchi,25.5927782155731,2.2523,-9.8837,general
Topic2,21.692344667198903,nhc,22.641438804812637,2.2473,-10.0112,general
Topic2,21.69234466697378,contamines,22.641438804832465,2.2473,-10.0112,general
Topic2,21.692344666814527,staycity,22.641438804848196,2.2473,-10.0112,general
Topic2,21.669198423246097,xianwang,22.641630878614194,2.2462,-10.0123,general
Topic2,20.708564863368867,montjoie,21.657659001262004,2.2453,-10.0576,general
Topic2,20.708564863254658,campania,21.65765900124149,2.2453,-10.0576,general
Topic2,19.724785057919476,hee,20.67387919776756,2.2431,-10.1063,general
Topic2,17.75722545316073,kents,18.70631959055642,2.2381,-10.2114,general
Topic2,17.75722545299337,iraj,18.70631959053169,2.2381,-10.2114,general
Topic2,17.757225441314073,grampian,18.70631959043944,2.2381,-10.2114,general
Topic2,19.62129428727499,pallenberg,20.67432078281726,2.2378,-10.1116,general
Topic2,192.5543997208928,dorries,204.7911993828829,2.2285,-7.8278,general
Topic2,60.93136844012251,wharf,64.97574808541513,2.2259,-8.9784,general
Topic2,458.75653991546693,lombardy,500.9634003741246,2.2021,-6.9597,general
Topic2,194.75917146427932,evacuation,210.72349005539877,2.2113,-7.8164,general
Topic2,160.46019704054487,veneto,174.2126514214435,2.2079,-8.0101,general
Topic2,963.1959635743641,hubei,1125.3860653731135,2.1345,-6.2179,general
Topic2,48.90103893085842,prostate,52.22653899268154,2.2243,-9.1984,general
Topic2,375.22718484908313,taiwan,433.30394520157284,2.1462,-7.1607,general
Topic2,45.89821914293322,spahn,49.215279432983586,2.2203,-9.2618,general
Topic2,85.80990601459641,provincial,94.50400030548083,2.1936,-8.6361,general
Topic2,1077.2361704026453,province,1358.279071064715,2.0583,-6.106,general
Topic2,527.0791574235041,travelled,648.4343605432367,2.0829,-6.8208,general
Topic2,118.1302967724553,weibo,134.89880219472755,2.1574,-8.3164,general
Topic2,10218.24926733648,cases,16245.025610772804,1.8265,-3.8563,general
Topic2,95.32120898376971,shincheonji,108.28131385920948,2.1626,-8.5309,general
Topic2,5304.425436297286,confirmed,8373.906771645481,1.8335,-4.5119,general
Topic2,795.7422290825863,ministry,1070.9037349850435,1.9931,-6.4089,general
Topic2,3418.636431481502,wuhan,5499.159118233718,1.8148,-4.9512,general
Topic2,3152.7985688150325,deaths,5047.064659039952,1.8196,-5.0321,general
Topic2,1424.115154955659,korea,2147.81773155927,1.8792,-5.8269,general
Topic2,2362.6667791828972,died,3755.3188122444863,1.8267,-5.3206,general
Topic2,583.4068823924343,recovered,818.6322895871396,1.9514,-6.7193,general
Topic2,527.1808420042771,singapore,733.391822623093,1.96,-6.8206,general
Topic2,7277.620885608095,china,14189.67365335498,1.6224,-4.1956,general
Topic2,310.4538256000717,fatalities,411.0792697050035,2.0094,-7.3502,general
Topic2,2757.070509891472,reported,4789.9012409862125,1.7378,-5.1663,general
Topic2,3577.8408051249403,italy,6505.576084735245,1.6922,-4.9057,general
Topic2,1278.1556965759733,toll,2028.090899368248,1.8284,-5.935,general
Topic2,2343.166850050702,authorities,4053.83002940884,1.742,-5.3289,general
Topic2,503.3436837512662,suspected,717.1308949605925,1.9361,-6.8669,general
Topic2,2900.0854504836875,infected,5375.67488162115,1.673,-5.1157,general
Topic2,2373.011586378043,death,4475.705566039644,1.6556,-5.3163,general
Topic2,3304.6398598500496,tested,6623.815245099624,1.5948,-4.9851,general
Topic2,2619.044534166729,chinese,5047.267180357893,1.6341,-5.2176,general
Topic2,1378.7035406469959,infections,2388.370485798193,1.7407,-5.8593,general
Topic2,1616.8329963223919,total,2899.676298355505,1.706,-5.7,general
Topic2,1761.6874669033205,update,3334.229239030647,1.6522,-5.6142,general
Topic2,999.1204854394689,iran,1742.4171095155996,1.734,-6.1813,general
Topic2,2597.776573866376,positive,6058.8183252269955,1.4433,-5.2258,general
Topic2,1929.2621356472441,quarantine,4190.096664028444,1.5145,-5.5233,general
Topic2,808.0252122277136,recorded,1339.6977985543826,1.7845,-6.3936,general
Topic2,3542.4736840522555,number,9689.37938320394,1.2839,-4.9156,general
Topic2,3133.1086041869,symptoms,8495.811373691573,1.2926,-5.0384,general
Topic2,3912.9335883224144,country,12262.286679290704,1.1479,-4.8162,general
Topic2,2575.694054297269,hospital,6814.7534112624435,1.3172,-5.2343,general
Topic2,1688.9349312274007,south,3898.8723812802814,1.4535,-5.6563,general
Topic2,3335.5461927814845,spread,11261.823942518336,1.0733,-4.9758,general
Topic2,2461.964042140423,countries,7130.275942489298,1.2267,-5.2795,general
Topic2,4161.482919448671,outbreak,18537.008791937133,0.7962,-4.7546,general
Topic2,1904.6814162132393,case,4920.342394528246,1.3411,-5.5361,general
Topic2,2322.919787365423,disease,8106.061625852643,1.0403,-5.3376,general
Topic2,2467.552834576505,days,10605.49202441977,0.832,-5.2772,general
Topic2,2021.4551549380117,city,6384.27725017249,1.1401,-5.4766,general
Topic2,2539.6521905505674,public,12835.207500787204,0.67,-5.2484,general
Topic2,2514.7278259976597,world,13602.577359815199,0.602,-5.2583,general
Topic2,2477.411210559383,covid,13976.872154433911,0.5599,-5.2732,general
Topic2,2442.339000850748,government,20066.565443580093,0.184,-5.2875,general
Topic2,2207.6035239185726,home,17288.85548426351,0.232,-5.3885,general
Topic3,288.28659604177227,birx,289.23485868338275,2.6571,-7.054,general
Topic3,132.61895565980515,desantis,133.56702335610848,2.6532,-7.8305,general
Topic3,129.6042165847796,inslee,130.5540647548353,2.653,-7.8535,general
Topic3,91.44230149331972,colbert,92.3903691935966,2.65,-8.2023,general
Topic3,84.41214103157624,gaetz,85.3602087271145,2.6492,-8.2823,general
Topic3,82.36926810254229,lago,83.3511275125092,2.6485,-8.3068,general
Topic3,77.38198056489091,cpac,78.33004826037696,2.6482,-8.3692,general
Topic3,65.33027690422524,meyers,66.27834460293928,2.6459,-8.5385,general
Topic3,57.29580780234823,grisham,58.24387549825465,2.6439,-8.6698,general
Topic3,54.278843040508264,sacramento,55.230926779342134,2.643,-8.7238,general
Topic3,62.17209925924466,kimmel,63.26458613330121,2.6429,-8.5881,general
Topic3,45.24410408570301,omaha,46.19217183973432,2.6396,-8.9059,general
Topic3,44.23979550721415,duchin,45.18786320290005,2.6391,-8.9284,general
Topic3,44.22278910127853,westchester,45.18755661823813,2.6388,-8.9287,general
Topic3,52.033049895718264,beshear,53.21798378623057,2.6378,-8.7661,general
Topic3,84.40841716812297,rhode,86.34812567577525,2.6376,-8.2823,general
Topic3,52.01009174874762,wajngarten,53.21875450638977,2.6374,-8.7665,general
Topic3,41.21118789200698,mcadams,42.17472490488283,2.6372,-8.9993,general
Topic3,40.22256095449545,kaitlan,41.170628650467265,2.637,-9.0236,general
Topic3,40.22256095000367,quatrains,41.170628650229496,2.637,-9.0236,general
Topic3,144.92245092674358,dewine,148.59425775439817,2.6353,-7.7418,general
Topic3,37.20963504032316,liptak,38.157702736153986,2.6352,-9.1014,general
Topic3,32.18809184694021,acosta,33.136159545582565,2.6313,-9.2464,general
Topic3,914.449566076769,fauci,941.7075089301082,2.631,-5.8997,general
Topic3,104.26491263891626,messonnier,107.40917019855243,2.6306,-8.071,general
Topic3,159.75714968552137,statewide,164.62856436111014,2.6303,-7.6443,general
Topic3,30.17947455732981,tsa,31.127542268992666,2.6294,-9.3108,general
Topic3,30.17864029359066,gosar,31.127530970428694,2.6294,-9.3108,general
Topic3,32.097713388227426,pbs,33.13431214065002,2.6286,-9.2492,general
Topic3,29.17516593111199,quatrain,30.123233631095786,2.6284,-9.3447,general
Topic3,1207.160802437132,cuomo,1250.5827779184947,2.625,-5.622,general
Topic3,177.73551839432642,rochelle,183.81793739976294,2.6267,-7.5377,general
Topic3,194.258610845077,connecticut,203.86035930030494,2.6121,-7.4488,general
Topic3,93.37948461810483,mulvaney,97.35976368592617,2.6186,-8.1813,general
Topic3,117.69191312675838,hannity,123.45779155567186,2.6125,-7.9499,general
Topic3,516.0630271545056,governors,560.7606855677751,2.5773,-6.4717,general
Topic3,248.84325535900908,louisiana,267.87171371337797,2.5867,-7.2012,general
Topic3,971.2393326572605,pence,1102.3087894172738,2.5338,-5.8394,general
Topic3,126.70152943221244,yorkers,134.44654976374778,2.601,-7.8761,general
Topic3,185.09378750867498,orleans,200.63554202690614,2.5797,-7.4971,general
Topic3,2086.0803182207,americans,2524.2101205325266,2.4697,-5.0749,general
Topic3,1124.064046710097,governor,1399.6249848359196,2.4411,-5.6933,general
Topic3,7923.607154986796,trump,11334.57856004923,2.3023,-3.7404,general
Topic3,219.40654277970535,hospitalized,246.591609885467,2.5435,-7.3271,general
Topic3,4942.268171576755,cnn,7201.049098759441,2.2839,-4.2124,general
Topic3,1694.521967741634,washington,2275.2080451098877,2.3657,-5.2828,general
Topic3,1414.5724411495153,cdc,1883.426933742012,2.3741,-5.4634,general
Topic3,647.4879327696345,gov,816.6487489168244,2.4282,-6.2449,general
Topic3,3088.9532681541327,york,4603.909175580739,2.2613,-4.6824,general
Topic3,283.0618835888179,newsom,333.5198212181868,2.4963,-7.0723,general
Topic3,1979.819105857576,white,3048.576535169453,2.2287,-5.1272,general
Topic3,1303.5149714227018,california,1899.3260159837157,2.2839,-5.5452,general
Topic3,375.78582926957887,seattle,463.05279883989215,2.4515,-6.789,general
Topic3,1559.6711228396243,administration,2439.816901141083,2.2129,-5.3657,general
Topic3,369.4178865574058,jersey,463.6506366201691,2.4331,-6.806,general
Topic3,1058.0880278696911,county,1578.7633242973686,2.2602,-5.7538,general
Topic3,4266.650602157147,president,8394.821592717939,1.9836,-4.3594,general
Topic3,644.931912989732,florida,910.1728365156467,2.3158,-6.2488,general
Topic3,2749.4672187204965,states,5511.97033199075,1.9648,-4.7988,general
Topic3,861.7044185819639,centers,1322.6890635576628,2.2318,-5.9591,general
Topic3,1301.207586264193,donald,2279.0939829495155,2.0999,-5.5469,general
Topic3,3648.7616865537557,state,8395.062152052275,1.8271,-4.5158,general
Topic3,2427.9349222702813,house,5398.650859528135,1.8612,-4.9232,general
Topic3,1297.5878098143064,federal,2659.193657685451,1.9428,-5.5497,general
Topic3,2125.527842620245,officials,5527.173659124534,1.7047,-5.0562,general
Topic3,615.5609385775491,contributed,1002.5054219865415,2.1726,-6.2954,general
Topic3,1157.8957651219007,american,2666.1458314218885,1.8263,-5.6636,general
Topic3,830.0447865370301,center,1887.4741168720152,1.8388,-5.9965,general
Topic3,1486.7983837247748,tested,6623.815245099624,1.1663,-5.4136,general
Topic3,1393.1177757126347,united,5908.244375940913,1.2155,-5.4787,general
Topic3,2308.785682598508,cases,16245.025610772804,0.7093,-4.9735,general
Topic3,1669.0841704635973,told,11226.477237467047,0.7543,-5.2979,general
Topic3,1127.458530382721,friday,4316.657440479495,1.3178,-5.6903,general
Topic3,1223.0573715514734,monday,5398.335045411334,1.1756,-5.6089,general
Topic3,1145.8435315309023,tuesday,4596.3071557960975,1.2712,-5.6741,general
Topic3,1153.6126941770676,testing,4955.043116749046,1.2028,-5.6673,general
Topic3,1385.5158872092215,week,12507.750666229198,0.4601,-5.4842,general
Topic3,1387.104623018306,public,12835.207500787204,0.4354,-5.483,general
